muon_energy_at_detector,q_tot,muon_zenith,muon_azimuth,muon_time,muon_pos_x,muon_pos_y,muon_pos_z,spline_mpe_zenith,spline_mpe_azimuth,spline_mpe_time,spline_mpe_pos_x,spline_mpe_pos_y,spline_mpe_pos_z,linefit_zenith,linefit_azimuth,linefit_time,linefit_pos_x,linefit_pos_y,linefit_pos_z,reco_logl,reco_zenith,reco_azimuth,reco_pos_x,reco_pos_y,reco_pos_z,reco_time
1767.6080284207128,29.700000151991844,2.024715524888034,5.459617539709468,-8627.364010177553,3742.497649325698,-4034.7781424793648,-2216.8351299134083,2.0271438232005483,5.431946944538048,10798.126215737124,189.2463028933339,-193.28679339146015,334.96898221569336,1.9935742511148091,5.361664646636861,10963.08263619718,187.13075848417105,-194.63118296293484,329.97551157671927,388.90508088872497,2.0270731341138335,5.465575858391263,192.04125102136388,-202.4406432620281,330.3410489730119,10757.819478302443
2791.4501256644726,43.700000286102295,1.9808627587481893,4.056645701118943,-13906.3426839374,-3629.004799287766,-5308.172910818248,-3351.335148352431,1.9753271100707477,4.034094327341144,10499.690185914284,448.137844341411,9.593342682149569,-430.52625942362874,1.9641789158247676,4.124317419638388,11011.253295570363,454.0322483544055,-12.651605802668618,-405.9231340653987,557.628426035956,1.9782329245899641,4.033235134453276,503.3457405404401,77.456443526671,-393.0081292761844,10816.5164534651
9936.103440138511,257.17500016093254,2.4719411618792106,2.030562792503847,-15192.817472226918,-2314.215342178708,4625.272663386073,-5806.3035111594945,2.5103488375307768,1.9808137021840093,11402.672113114455,-128.78646326755302,186.84393761771253,443.28805967957805,2.470882315585217,1.9511298709579163,11503.691921407233,-123.93216556921179,190.025282726652,440.74495272881035,590.0687066640998,2.507034679783114,2.025418668514966,-107.51403450733943,166.7922459273153,480.00005748742944,11551.060342459863
3545.4793514378835,48.424999833106995,2.616009409423527,1.74877908331068,-7393.32341131568,-144.71434960479382,3019.8780922775622,-4888.453573577572,2.6175802594236908,1.7451005482078503,10286.173619243727,323.7890962537308,403.1902155889102,-306.62860601988245,2.630709188624223,1.6293751262603744,10709.19920163011,321.2220096851759,385.442040831624,-320.6043956125702,628.0854717397949,2.6239364618613745,1.750299458421551,327.2963407597532,371.9904773192439,-250.12046019967022,10493.409727945898
9028.00281461116,54.75000002980232,1.8755089226539061,2.7760815594944273,-13227.348337339237,-6505.811778297182,2786.061953732278,-1818.6341405846179,1.8752419109494687,2.7764508613663335,11257.428145276324,33.41165920645744,283.2341172319443,383.19362281063104,1.8232601507540995,2.7782269116231197,11476.255752335433,30.74380757579734,285.63493223770803,377.071574561948,490.2753152254663,1.874827647068697,2.7751187476020713,38.01904966189749,280.17859401133774,384.25377699715926,11270.992594440697
1528.670557057485,41.54999998211861,2.134343638977246,4.091104228628903,-10242.689296245575,-2683.3268990922443,-4395.532445245994,-3731.5200906322607,2.122017485046268,4.089622793683715,10453.921371915832,369.9813146919473,-128.72007297307937,-417.79253681432897,2.076169116529223,4.081544578921539,10858.939709477125,361.7174367525474,-140.55961199610348,-398.3498819174606,605.2749159092966,2.1269481551447105,4.087336895323462,415.47642324694067,-66.1567602293533,-369.7360641395673,10758.939709477127
6450.3681304934435,49.25000023841858,2.241946368922095,5.971749831224017,3795.681078825146,1563.0089441074524,-905.1619120344985,-977.957541015232,2.2307704496569083,5.973580794180859,10603.317356882639,40.94099210888044,-415.5888694121036,291.74634145464734,2.2401395809991684,6.0598616773233065,10847.18109116663,44.739147961074,-406.30279635497715,283.717394309936,610.0761503560818,2.2330860426472077,5.970624964348222,27.010275236114,-409.84113769283164,303.07454498020866,10662.97056485084
2990.6513043795712,72.75000028312206,2.0763729162737903,2.8118684420641706,-7194.349091514945,-4018.8457102803513,1353.002999794291,-2979.335614275129,2.059662931234795,2.8056235783881736,10304.316221374496,324.09967904254563,-134.14379695471212,-439.8078364090195,2.0271452662342857,2.6116858032618206,10776.777532424885,339.6515869563176,-144.52481234058408,-415.2620480979981,554.0929167543027,2.0599303794529376,2.802958238088158,367.2224111608575,-149.12549133755329,-415.4715816476609,10476.777532424885
2494.3254083754873,66.97499933838844,2.378825855205532,0.35741602600420563,-3117.0711059868336,2858.2339271386154,1313.9064759181929,-3017.1339481631294,2.373608370425652,0.38172028065474595,11140.048511480225,94.32099379227884,285.979401782688,72.63361377432648,2.372922040751217,0.31537119828251425,11389.522019779111,92.81602137024416,286.9530337234057,67.87821116096276,588.4037231538143,2.3746382819980947,0.38016701175345297,94.92267407740539,286.35779863760854,70.55609367568559,11131.627282937006
4011.7882275985885,82.72500012814999,2.4519884118587085,4.964488138743041,1832.4231712184846,658.3969428570126,-1905.4867673881818,-1695.5571968797594,2.4764764255740204,5.003929230303563,10203.648760066153,253.7112546836761,-360.7992218044501,232.08514779949883,2.539976581197826,4.877959954284414,10419.102660247047,242.90410628555583,-360.656191896102,226.08768928663972,593.9411600411419,2.475380504195332,5.007967418511742,257.4278138997479,-373.7207012649682,214.56621819391853,10129.62897603652
