event_id,neutrino_energy,muon_energy
1570,14.286264147595542,1.4543072944997602
1571,3.695277162955164,1.8168734858080295
1572,14.48211485314294,2.8668563151449926
1573,65.39465055555934,3.1968663562815856
1574,2.7625274083295928,1.6299565740428277
1575,119.7603644069739,7.632483336791513
1576,1.6179864412740643,1.6179864412740643
1577,249.95086065176582,2.5356238336002863
1578,6.954569743516894,6.937800508663093
1579,10.06238476748504,2.2605836553745196
1580,7.831239633692751,7.831239633692751
1581,23.84765579620493,4.990433671449042
1582,9.934307455497203,9.934307455497203
1583,44.67275503708687,2.9327976834705187
1584,16.368243201693275,8.78299914275474
1585,96.03878934161943,4.416662013105
1586,13.183906304311337,7.77465418597763
1587,8.10450940429827,1.48180334455291
1588,1.36198895778377,1.3583009294198793
1589,111.59632536186477,5.019682499057716
1590,2.515488954709807,2.515488954709807
1591,8.688699149037692,1.22414826408491
1592,2.2747608810288016,1.926733707582745
1593,6.948025283216326,6.948025283216326
1594,4.4974066946264495,4.4974066946264495
1595,12.874421427937532,2.621405698562882
1596,97.38945133684761,6.066697903227701
1597,5.6398680753762,5.6398680753762
1598,9.302336138060475,9.302336138060475
1599,19.667209856669615,1.2807643099533226
1600,17.964970746505678,5.669119648219483
1601,281.3241815968744,5.6177951234335195
1602,17.570597602593207,7.368557637581578
1603,33.6438901481812,3.3928732306955194
1604,77.60198313443317,2.5661198717180027
1605,22.80896159317976,2.217414018632033
1606,4.877156595485251,4.877156595485251
1607,7.21872450714975,7.21872450714975
1608,4.651316684366228,4.401970639134934
1609,31.314457422785207,9.365050682289391
1610,8.16633694511296,8.12394694470985
1611,6.695031268917261,6.695031268917261
1612,5.2291090712271515,5.2291090712271515
1613,80.1476194790082,2.159626559021941
1614,9.74649421439587,9.74649421439587
1615,40.494997445714134,5.283890123126875
1616,4.406189072229668,1.2042979066471153
1617,117.30052757317316,8.425370800411299
1618,10.620354079583205,1.2072757771623637
1619,31.239303155342025,5.257704011777918
1620,4.3232375928210365,1.1757128550556109
1621,42.6580826454217,4.5639678417758045
1622,2.8091328161560654,2.8091328161560654
1623,6.285725300575739,6.285725300575739
1624,13.029344177133888,1.3102714126883426
1625,9.306767126496181,4.64109544581994
1626,10.922791217703574,4.353759110753245
1627,123.41360878562328,3.409005228313424
1628,6.845398936552033,6.845398936552033
1629,47.86111459277967,3.621224006827404
1630,11.918539828518888,5.39177551455313
1631,8.520114558105378,2.8100571163340375
1632,31.35147630710154,6.584672057041486
1633,6.005516438364027,6.005516438364027
